id,title,original_title,features,overview,poster_path
1287141,Pillion,Pillion,romance drama comedia basedonnovelorbook darkcomedy biker malehomosexuality devotion bdsm lgbt submission dominancesubmissiveness bikerband barbershopquartet gaytheme provocative s&m bikergang kent harrymelling alexanderskarsgård lesleysharp douglashodge harrylighton,"Colin, un hombre introvertido, se queda prendado de Ray, el carismático y atractivo líder de una banda de moteros que le toma como sumiso, dinamitando su rutina y cambiándole la vida.",/7Pd6ChSQjSXy4snJiorSdzg2cG3.jpg
1426776,Harta,STRAW,suspense drama crimen bankmanager arrest lossofjob sickchild angry aggressive hopeless trafficticket intimidationbypolice motherdaughterrelationship lossofhome anxious hostages provocative absurd audacious callous earnest frustrated fbioperation shottodeath broke lifethreatening straw tarajip.henson sherrishepherd teyanataylor sinbad tylerperry,¿Cuál será la gota que colmará el vaso? Un día terriblemente malo lleva a una madre sola muy trabajadora al límite... y a cometer un sorprendente acto de desesperación.,/eAf8Is1xX4gq4Jk14iFC1qhmT8R.jpg
1495,Cruzada,Kingdom of Heaven,drama acción aventura historia bélica blacksmith muslim crusade jerusalem catapult swordsman battlefield knight religion epicbattle desertbattle knighttemplars 12thcentury saladin suspicious christian egotistical ambiguous antagonistic audacious authoritarian complicated derogatory dubious melodramatic swordbattle orlandobloom evagreen jeremyirons davidthewlis ridleyscott,"Balian de Ibelin, un herrero francés se convierte en caballero durante las Cruzadas. En Tierra Santa, lucha por la paz y la justicia en medio del conflicto entre cristianos y musulmanes por el control de Jerusalén. Una historia épica de coraje, redención y sacrificio en medio del caos de la guerra.",/9RAdZn1pfRkeVSDwngvIQKsZd2Z.jpg
285,Piratas del Caribe 3: En el Fin del Mundo,Pirates of the Caribbean: At World's End,aventura fantasía acción exoticisland strongwoman loveofone'slife afterlife traitor singapore shipwreck swordfight pirate monkey swashbuckler flyingdutchman rum sailingship aftercreditsstinger britishnavy masshanging playful whimsical celebratory joyful johnnydepp geoffreyrush orlandobloom keiraknightley goreverbinski,"Siguiendo la estela de lo sucedido en “Piratas del Caribe: El cofre de la muerte”, nuestros héroes, Will Turner y Elizabeth Swann, se han aliado con el capitán Barbossa para buscar y liberar al capitán Jack Sparrow del poder de Davy Jones. Mientras el Holandés Errante y la East India Trading Company causan estragos a lo largo de los Siete Mares, Will y Elizabeth navegan hacia Singapur, donde deben enfrentarse al astuto pirata chino Sao Feng. Ahora, en los mismísimos confines de la tierra, todos ellos deben elegir un bando en la batalla final, ya que no sólo sus vidas y fortunas, sino también el futuro de la piratería clásica, pende de un hilo.",/xHcUMez2b1QiMGQYCuQTAlqwDEe.jpg
603692,John Wick 4,John Wick: Chapter 4,"acción suspense crimen newyorkcity martialarts berlin,germany hitman sequel organizedcrime osaka,japan blindness aftercreditsstinger hunted consequences aggressive professionalassassin neo-noir suspenseful tense exhilarated pretentious japanesemafia japanstyle locatedinjapan keanureeves 甄子丹 billskarsgård ianmcshane chadstahelski","John Wick descubre un camino para derrotar a La Mesa. Pero antes de poder ganar su libertad, Wick deberá enfrentarse a un nuevo enemigo con poderosas alianzas en todo el mundo; y contra las fuerzas que convierten a viejos amigos en enemigos.",/mj2Z9HnRSIEk3n7yVPoOY4Uzzfh.jpg
11036,Diario de una pasión,The Notebook,romance drama secretlove soulmates basedonnovelorbook loveofone'slife fight poem river sadness class dementia tears candle mailbox valentine'sday ryangosling rachelmcadams genarowlands jamesgarner nickcassavetes,"En una residencia de ancianos, un hombre mayor lee a una mujer una historia de amor escrita en su viejo libro de notas. El libro cuenta la vida en los años 40 de Noah Calhoun y Allie Nelson, dos jóvenes adolescentes de Carolina del Norte que, a pesar de vivir en dos ambientes sociales muy diferentes, pasaron un verano idílico juntos y profundamente enamorados, antes de ser separados, primero por sus padres, y más tarde por la Segunda Guerra Mundial.",/kdJNpBcLJH0nDis8cjQHGjaAbRl.jpg
1495694,Beauty from Pain,Beauty from Pain,romance drama basedonnovelorbook heartbreak romanticdrama winemaking samanthaallsop jacksongallagher ariellecartwright callancolley christineluby,"Tras una devastadora ruptura, una aspirante a música escapa a Australia. Acepta un romance sin compromiso con un millonario vinicultor, pero al enamorarse debe elegir entre alejarse o arriesgar su corazón por un hombre que teme amar.",/mJtBKvHQaFzgp0N6JFskSvjbTar.jpg
68718,Django sin Cadenas,Django Unchained,drama western rescue friendship bountyhunter texas slavery plantation revenge racism slavetrade blackslave 19thcentury whitesupremacy anxious oldwest mississippi jamiefoxx christophwaltz leonardodicaprio kerrywashington quentintarantino,"En Texas, dos años antes de estallar la Guerra Civil Americana, King Schultz, un cazarrecompensas alemán que sigue la pista a unos asesinos para cobrar por sus cabezas, le promete al esclavo negro Django dejarlo en libertad si le ayuda a atraparlos. Él acepta, pues luego quiere ir a buscar a su esposa Broomhilda, esclava en una plantación del terrateniente Calvin Candie.",/jhuwS5KzaB7jrX74YCm1iHTDntq.jpg
615777,Babylon,Babylon,drama comedia elephant gambling gamblingdebt moviebusiness orgy cocaine champagne alcoholism hollywood alcoholic filmmaking moviestar silentfilmstar 1920s oldhollywood fadingstar sex elefante cinema cocaína diegocalva margotrobbie bradpitt jovanadepo damienchazelle,"Una historia de ambición descomunal y exceso escandaloso, que rastrea el ascenso y la caída de múltiples personajes en una era de decadencia y depravación desenfrenada durante la transición de Hollywood del cine mudo al cine sonoro a fines de la década de 1920.",/9bHTq4XfYpAZcgzTLoPAElMytMj.jpg
823464,Godzilla y Kong: El nuevo imperio,Godzilla x Kong: The New Empire,acción aventura cienciaficción giantmonster sequel dinosaur monkey kaiju fantasyworld giantape godzilla kingkong amused bold cliché rebeccahall briantyreehenry danstevens kayleehottle adamwingard,"Una aventura cinematográfica completamente nueva, que enfrentará al todopoderoso Kong y al temible Godzilla contra una colosal amenaza desconocida escondida dentro de nuestro mundo. La nueva y épica película profundizará en las historias de estos titanes, sus orígenes y los misterios de Isla Calavera y más allá, mientras descubre la batalla mítica que ayudó a forjar a estos seres extraordinarios y los unió a la humanidad para siempre.",/2YqZ6IyFk7menirwziJvfoVvSOh.jpg
1595481,Secuestros: Elizabeth Smart,Kidnapped: Elizabeth Smart,documental crimen kidnapping utah psychology trauma victim community fear family guilt truecrime childkidnapping silence story unitedstatesofamerica(usa) true reconstruction elizabethsmart steevanglover johnstableforth briandavidmitchell benedictsanderson,"En este documental con material inédito, Elizabeth Smart relata con sus propias palabras el horrible secuestro de su hogar en Utah del que fue víctima a los 14 años.",/hMVhZxgbFLXZcDUIZ10NGb6s8w4.jpg
46853,Maladolescenza,Maladolescenza,drama lovetriangle cave summerresidence forest growingup teenagesexuality larawendel évaionesco martinloeb piergiuseppemurgia,,/nu5uj47KSF73VPEiIRYdPLJ96j7.jpg
564,La Momia,The Mummy,aventura acción fantasía egypt cairo library secretpassage pastor pyramid sandstorm solareclipse mummy foreignlegion nile secretsociety treasurehunt remake archaeologist tomb bookofthedead ancientegypt oppositesattract 1920s pharoah playful goodversusevil suspenseful witty excited exhilarated egyptiangod brendanfraser rachelweisz johnhannah arnoldvosloo stephensommers,"Un aventurero imprudente y un grupo de exploradores desentierran accidentalmente una antigua maldición egipcia. Ahora, deben luchar contra la resucitada momia del sacerdote Imhotep, que busca recuperar su poder y venganza sobre el mundo moderno.",/aGRMxB5ve2nSKsq8ww6PyUwhWpP.jpg
76341,Mad Max: Furia en el camino,Mad Max: Fury Road,acción aventura cienciaficción rescue future australia chase dystopia post-apocalypticfuture survival ontherun ontheroad desert convoy peakoil darkfuture car intense tomhardy charlizetheron nicholashoult hughkeays-byrne georgemiller,"Perseguido por su turbulento pasado, Mad Max cree que la mejor forma de sobrevivir es ir solo por el mundo. Sin embargo, se ve arrastrado a formar parte de un grupo que huye a través del desierto en un War Rig conducido por una Emperatriz de élite: Furiosa. Escapan de una Ciudadela tiranizada por Immortan Joe, a quien han arrebatado algo irreemplazable. Enfurecido, el Señor de la Guerra moviliza a todas sus bandas y persigue implacablemente a los rebeldes en una ""guerra de la carretera"" de altas revoluciones... Cuarta entrega de la saga post-apocalíptica que resucita la trilogía que a principios de los ochenta protagonizó Mel Gibson.",/fnY0VRsb31A5RLVCBjuR6EFUlo2.jpg
58,Piratas del Caribe 2: El Cofre de la Muerte,Pirates of the Caribbean: Dead Man's Chest,aventura fantasía acción witch daughter ship exoticisland bondage monster fortuneteller compass swordfight pirate cannibal swashbuckler kraken aftercreditsstinger basedonthemeparkride johnnydepp orlandobloom keiraknightley stellanskarsgård goreverbinski,"Will Turner y Elizabeth Swann se van a casar, pero ambos son hechos prisioneros por Lord Cutler Beckett y acusados de haber liberado al capitán Jack Sparrow. Para salvar su vida Will tendrá que encontrar a Jack y conseguir su misteriosa brújula, que esconde un gran poder además de la clave de una deuda de sangre del pirata con un temible y siniestro Davy Jones, el legendario capitán del barco fantasma El Holandés Errante.",/9K7OW0q5EmagPR4OFraUXs7gVK0.jpg
615677,Superheroicos,We Can Be Heroes,familia acción fantasía comedia superhero alien alieninvasion family fatherdaughterrelationship yayagosselin lyondaniels andywalken halafinley robertrodriguez,"Cuando unos invasores alienígenas capturan a los superhéroes de la Tierra, sus hijos tienen que aprender a trabajar en equipo para rescatarlos y salvar el planeta.",/5AcJFpvxcqjLNADrCNAUYOsIrQP.jpg
209112,Batman versus Superman: El Origen de la Justicia,Batman v Superman: Dawn of Justice,acción aventura fantasía superhero basedoncomic revenge vigilante superpower dcextendeduniverse(dceu) benaffleck henrycavill jesseeisenberg galgadot zacksnyder,"Dos años después de la destrucción de Metrópolis, la humanidad aún intenta determinar el rol de Superman en el mundo. Para evitar que las acciones del Hombre de Acero pasen desapercibidas, Batman se enfrenta a Superman, mientras una amenaza surge de las sombras.",/ogl7euSNTWPpnB7nnq9E6RDTHNK.jpg
14836,Coraline y la puerta secreta,Coraline,animación familia fantasía friendship dreams basedonnovelorbook villain eye stuffedanimal stopmotion parallelworld button newhome secretdoor femalevillain aftercreditsstinger duringcreditsstinger horrorforchildren talkingcat somber paralleluniverse callous dakotafanning terihatcher jennifersaunders dawnfrench henryselick,"Una aventurera niña de 11 años encuentra otro mundo que es una versión extrañamente idealizada de su frustrante hogar, pero que tiene siniestros secretos.",/1fX7HMPL9f2qJ9jXFgnBMeYHdfs.jpg
945961,Alien: Romulus,Alien: Romulus,terror cienciaficción alienlife-form sequel alien space aliencontact alienmonster alienencounter spacecapsule cryonics alienhostility spaceship sci-fihorror ambiguous caileespaeny davidjonsson archierenaux isabelamerced fedeálvarez,"Mientras exploran en las profundidades de una estación espacial abandonada, un grupo de jóvenes colonizadores del espacio se encuentran cara a cara con la forma de vida más aterradora del universo.",/8PYqGSd8MOm5ce8io4qNSAiSExW.jpg
1302017,Uhaw,Uhaw,drama threesome lgbt lesbian girls'love(gl) sexy ataskamercado itanmagnaye angelikhang markdionisio bobbybonifacio,"Una esposa se entera de que su marido, que está en coma, tuvo una aventura. Se enfrenta a la otra mujer, pero en cambio encuentra consuelo en ella. Entonces se da cuenta de que se está enamorando de la amante de su marido.",/xsUjSNFXyEWe3zkcHOWm7Hw7dR6.jpg
1241752,Rita,Rita,drama threesome lgbt gaytheme sexy christinebermas goldaceron vrrelosa joshivanmorales jerrylopezsineneng,,/grIFQLXXwQmjvYYfXVXCgGTMUWw.jpg
333371,Avenida Cloverfield 10,10 Cloverfield Lane,suspense cienciaficción drama terror kidnapping paranoia bunker basement survivalist apocalypse caraccident captive johngoodman maryelizabethwinstead johngallagherjr. douglasm.griffin dantrachtenberg,"Una joven sufre un accidente de coche. Cuando despierta se encuentra encerrada en una celda bajo tierra, secuestrada por un hombre extraño que dice haberla salvado del día del juicio final. El excéntrico captor asegura que el exterior es inhabitable por culpa de un terrible ataque químico, algo que no sabe si creer. Es así como comienza su pesadilla, en una espiral de desconocimiento. La mente del criminal es infranqueable, y ella tendrá que intentar analizar a su enemigo para conseguir sobrevivir.",/zDdmGyJ2uTYscOz1bVslQTPrp1a.jpg
829557,365 días: Aquel Día,365 dni: Ten dzień,romance drama gangster sequel bdsm richmanpoorwoman sex erotique anna-mariasieklucka michelemorrone simonesusinna magdalenalamparska barbarabiałowąs,"Secuela de '365 días' (2020). Vuelven Laura y Massimo más apasionados que nunca. Pero la nueva vida de la pareja se complica por culpa de los lazos familiares de Massimo y de un hombre misterioso dispuesto a ganarse el corazón y la confianza de Laura, cueste lo que cueste.",/k3J2GdYxhR6U2RfsHZOsmHVKW7m.jpg
